TIME	TEMP
2015-1-13T5:31:8Z	1.375
2015-1-13T5:31:19Z	1.375
2015-1-13T5:31:30Z	1.375
2015-1-13T5:31:41Z	1.437
2015-1-13T5:31:52Z	1.437
2015-1-13T5:32:4Z	1.375
2015-1-13T5:32:15Z	1.437
2015-1-13T5:32:26Z	1.437
2015-1-13T5:32:37Z	1.437
2015-1-13T5:32:48Z	1.437
2015-1-13T5:32:59Z	1.437
2015-1-13T5:33:10Z	1.375
2015-1-13T5:33:21Z	1.375
2015-1-13T5:33:32Z	1.375
2015-1-13T5:33:43Z	1.312
2015-1-13T5:33:54Z	1.375
2015-1-13T5:34:5Z	1.375
2015-1-13T5:34:16Z	1.375
2015-1-13T5:34:27Z	1.375
2015-1-13T5:34:38Z	1.375
2015-1-13T5:34:50Z	1.375
2015-1-13T5:35:1Z	1.312
2015-1-13T5:35:12Z	1.312
2015-1-13T5:35:23Z	1.312
2015-1-13T5:35:34Z	1.312
2015-1-13T5:35:45Z	1.375
2015-1-13T5:35:56Z	1.312
2015-1-13T5:36:7Z	1.312
2015-1-13T5:36:18Z	1.375
2015-1-13T5:36:29Z	1.375
2015-1-13T5:36:40Z	1.312
2015-1-13T5:36:51Z	1.312
2015-1-13T5:37:2Z	1.312
2015-1-13T5:37:13Z	1.312
2015-1-13T5:37:25Z	1.312
2015-1-13T5:37:36Z	1.312
2015-1-13T5:37:47Z	1.312
2015-1-13T5:37:58Z	1.312
2015-1-13T5:38:9Z	1.312
2015-1-13T5:38:20Z	1.312
2015-1-13T5:38:31Z	1.312
2015-1-13T5:38:42Z	1.250
2015-1-13T5:38:53Z	1.250
2015-1-13T5:39:4Z	1.250
2015-1-13T5:39:15Z	1.312
2015-1-13T5:39:26Z	1.312
2015-1-13T5:39:37Z	1.312
2015-1-13T5:39:48Z	1.312
2015-1-13T5:40:0Z	1.312
2015-1-13T5:40:11Z	1.312
2015-1-13T5:40:22Z	1.312
2015-1-13T5:40:33Z	1.312
2015-1-13T5:40:44Z	1.312
2015-1-13T5:40:55Z	1.312
2015-1-13T5:41:6Z	1.312
2015-1-13T5:41:17Z	1.375
2015-1-13T5:41:28Z	1.375
2015-1-13T5:41:39Z	1.375
2015-1-13T5:41:50Z	1.375
2015-1-13T5:42:1Z	1.375
2015-1-13T5:42:12Z	1.375
2015-1-13T5:42:23Z	1.312
2015-1-13T5:42:35Z	1.312
2015-1-13T5:42:46Z	1.312
2015-1-13T5:42:57Z	1.312
2015-1-13T5:43:8Z	1.312
2015-1-13T5:43:19Z	1.312
2015-1-13T5:43:30Z	1.312
2015-1-13T5:43:41Z	1.312
2015-1-13T5:43:52Z	1.312
2015-1-13T5:44:3Z	1.312
2015-1-13T5:44:14Z	1.312
2015-1-13T5:44:25Z	1.312
2015-1-13T5:44:36Z	1.312
2015-1-13T5:44:47Z	1.250
2015-1-13T5:44:58Z	1.250
2015-1-13T5:45:10Z	1.250
2015-1-13T5:45:21Z	1.250
2015-1-13T5:45:32Z	1.250
2015-1-13T5:45:43Z	1.250
2015-1-13T5:45:54Z	1.250
2015-1-13T5:46:5Z	1.250
2015-1-13T5:46:16Z	1.187
2015-1-13T5:46:27Z	1.187
2015-1-13T5:46:38Z	1.187
2015-1-13T5:46:49Z	1.187
2015-1-13T5:47:0Z	1.187
2015-1-13T5:47:11Z	1.187
2015-1-13T5:47:22Z	1.187
2015-1-13T5:47:33Z	1.187
2015-1-13T5:47:45Z	1.187
2015-1-13T5:47:56Z	1.250
2015-1-13T5:48:7Z	1.250
2015-1-13T5:48:18Z	1.250
2015-1-13T5:48:29Z	1.250
2015-1-13T5:48:40Z	1.250
2015-1-13T5:48:51Z	1.250
2015-1-13T5:49:2Z	1.187
2015-1-13T5:49:13Z	1.187
2015-1-13T5:49:24Z	1.187
2015-1-13T5:49:35Z	1.250
2015-1-13T5:49:46Z	1.250
2015-1-13T5:49:57Z	1.187
2015-1-13T5:50:8Z	1.187
2015-1-13T5:50:20Z	1.187
2015-1-13T5:50:31Z	1.250
2015-1-13T5:50:42Z	1.187
2015-1-13T5:50:53Z	1.125
2015-1-13T5:51:4Z	1.187
2015-1-13T5:51:15Z	1.187
2015-1-13T5:51:26Z	1.187
2015-1-13T5:51:37Z	1.125
2015-1-13T5:51:48Z	1.187
2015-1-13T5:51:59Z	1.187
2015-1-13T5:52:10Z	1.187
2015-1-13T5:52:21Z	1.125
2015-1-13T5:52:32Z	1.187
2015-1-13T5:52:43Z	1.187
2015-1-13T5:52:55Z	1.187
2015-1-13T5:53:6Z	1.187
2015-1-13T5:53:17Z	1.250
2015-1-13T5:53:28Z	1.187
2015-1-13T5:53:39Z	1.187
2015-1-13T5:53:50Z	1.187
2015-1-13T5:54:1Z	1.187
2015-1-13T5:54:12Z	1.187
2015-1-13T5:54:23Z	1.187
2015-1-13T5:54:34Z	1.187
2015-1-13T5:54:45Z	1.187
2015-1-13T5:54:56Z	1.125
2015-1-13T5:55:7Z	1.125
2015-1-13T5:55:19Z	1.062
2015-1-13T5:55:30Z	1.125
2015-1-13T5:55:41Z	1.062
2015-1-13T5:55:52Z	1.125
2015-1-13T5:56:3Z	1.125
2015-1-13T5:56:14Z	1.125
2015-1-13T5:56:25Z	1.187
2015-1-13T5:56:36Z	1.125
2015-1-13T5:56:47Z	1.125
2015-1-13T5:56:58Z	1.125
2015-1-13T5:57:9Z	1.125
2015-1-13T5:57:20Z	1.062
2015-1-13T5:57:32Z	1.125
2015-1-13T5:57:43Z	1.125
2015-1-13T5:57:54Z	1.125
2015-1-13T5:58:5Z	1.125
2015-1-13T5:58:16Z	1.125
2015-1-13T5:58:27Z	1.125
2015-1-13T5:58:38Z	1.125
2015-1-13T5:58:49Z	1.125
2015-1-13T5:59:0Z	1.062
2015-1-13T5:59:11Z	1.062
2015-1-13T5:59:22Z	1.062
2015-1-13T5:59:33Z	1.062
2015-1-13T5:59:44Z	1.125
2015-1-13T5:59:55Z	1.125
2015-1-13T6:0:7Z	1.125
2015-1-13T6:0:18Z	1.062
2015-1-13T6:0:29Z	1.125
2015-1-13T6:0:40Z	1.125
2015-1-13T6:0:51Z	1.125
2015-1-13T6:1:2Z	1.125
2015-1-13T6:1:13Z	1.125
2015-1-13T6:1:24Z	1.125
2015-1-13T6:1:35Z	1.187
2015-1-13T6:1:46Z	1.187
2015-1-13T6:1:57Z	1.187
2015-1-13T6:2:8Z	1.125
2015-1-13T6:2:19Z	1.125
2015-1-13T6:2:30Z	1.125
2015-1-13T6:2:42Z	1.125
2015-1-13T6:2:53Z	1.062
2015-1-13T6:3:4Z	1.125
2015-1-13T6:3:15Z	1.125
2015-1-13T6:3:26Z	1.125
2015-1-13T6:3:37Z	1.062
2015-1-13T6:3:48Z	1.062
2015-1-13T6:3:59Z	1.062
2015-1-13T6:4:10Z	1.062
2015-1-13T6:4:21Z	1.000
2015-1-13T6:4:32Z	1.062
2015-1-13T6:4:43Z	1.062
2015-1-13T6:4:54Z	1.000
2015-1-13T6:5:5Z	1.062
2015-1-13T6:5:17Z	1.000
2015-1-13T6:5:28Z	1.000
2015-1-13T6:5:39Z	0.938
2015-1-13T6:5:50Z	0.938
2015-1-13T6:6:1Z	1.000
2015-1-13T6:6:12Z	0.938
2015-1-13T6:6:23Z	1.000
2015-1-13T6:6:34Z	0.938
2015-1-13T6:6:45Z	1.000
2015-1-13T6:6:56Z	0.938
2015-1-13T6:7:7Z	0.938
2015-1-13T6:7:18Z	0.938
2015-1-13T6:7:29Z	0.938
2015-1-13T6:7:40Z	0.938
2015-1-13T6:7:52Z	0.938
2015-1-13T6:8:3Z	1.000
2015-1-13T6:8:14Z	1.000
2015-1-13T6:8:25Z	0.938
2015-1-13T6:8:36Z	0.938
2015-1-13T6:8:47Z	1.000
2015-1-13T6:8:58Z	1.000
2015-1-13T6:9:9Z	1.000
2015-1-13T6:9:20Z	1.000
2015-1-13T6:9:31Z	1.000
2015-1-13T6:9:42Z	1.000
2015-1-13T6:9:53Z	1.000
2015-1-13T6:10:4Z	1.000
2015-1-13T6:10:15Z	1.000
2015-1-13T6:10:27Z	1.000
2015-1-13T6:10:38Z	1.000
2015-1-13T6:10:49Z	1.000
2015-1-13T6:11:0Z	1.000
2015-1-13T6:11:11Z	1.000
2015-1-13T6:11:22Z	1.062
2015-1-13T6:11:33Z	1.062
2015-1-13T6:11:44Z	1.000
2015-1-13T6:11:55Z	1.000
2015-1-13T6:12:6Z	1.000
2015-1-13T6:12:17Z	1.000
2015-1-13T6:12:28Z	1.000
2015-1-13T6:12:39Z	1.000
2015-1-13T6:12:50Z	0.938
2015-1-13T6:13:2Z	0.938
2015-1-13T6:13:13Z	1.000
2015-1-13T6:13:24Z	1.000
2015-1-13T6:13:35Z	1.062
2015-1-13T6:13:46Z	1.000
2015-1-13T6:13:57Z	1.000
2015-1-13T6:14:8Z	1.000
2015-1-13T6:14:19Z	1.000
2015-1-13T6:14:30Z	1.000
2015-1-13T6:14:41Z	1.000
2015-1-13T6:14:52Z	1.000
2015-1-13T6:15:3Z	1.000
2015-1-13T6:15:14Z	1.000
2015-1-13T6:15:25Z	1.000
2015-1-13T6:15:37Z	1.062
2015-1-13T6:15:48Z	1.000
2015-1-13T6:15:59Z	1.062
2015-1-13T6:16:10Z	1.062
2015-1-13T6:16:21Z	1.000
2015-1-13T6:16:32Z	1.062
2015-1-13T6:16:43Z	1.000
2015-1-13T6:16:54Z	1.000
2015-1-13T6:17:5Z	0.938
2015-1-13T6:17:16Z	0.938
2015-1-13T6:17:27Z	0.938
2015-1-13T6:17:38Z	0.938
2015-1-13T6:17:49Z	0.875
2015-1-13T6:18:0Z	0.875
2015-1-13T6:18:12Z	0.875
2015-1-13T6:18:23Z	0.938
2015-1-13T6:18:34Z	0.875
2015-1-13T6:18:45Z	0.875
2015-1-13T6:18:56Z	0.875
2015-1-13T6:19:7Z	0.938
2015-1-13T6:19:18Z	0.938
2015-1-13T6:19:29Z	0.875
2015-1-13T6:19:40Z	0.875
2015-1-13T6:19:51Z	0.875
2015-1-13T6:20:2Z	0.875
2015-1-13T6:20:13Z	0.813
2015-1-13T6:20:24Z	0.813
2015-1-13T6:20:35Z	0.813
2015-1-13T6:20:46Z	0.813
2015-1-13T6:20:58Z	0.813
2015-1-13T6:21:9Z	0.750
2015-1-13T6:21:20Z	0.750
2015-1-13T6:21:31Z	0.750
2015-1-13T6:21:42Z	0.750
2015-1-13T6:21:53Z	0.750
2015-1-13T6:22:4Z	0.750
2015-1-13T6:22:15Z	0.750
2015-1-13T6:22:26Z	0.750
2015-1-13T6:22:37Z	0.813
2015-1-13T6:22:48Z	0.813
2015-1-13T6:22:59Z	0.813
2015-1-13T6:23:10Z	0.813
2015-1-13T6:23:21Z	0.813
2015-1-13T6:23:33Z	0.813
2015-1-13T6:23:44Z	0.813
2015-1-13T6:23:55Z	0.813
2015-1-13T6:24:6Z	0.813
2015-1-13T6:24:17Z	0.750
2015-1-13T6:24:28Z	0.750
2015-1-13T6:24:39Z	0.750
2015-1-13T6:24:50Z	0.750
2015-1-13T6:25:1Z	0.750
2015-1-13T6:25:12Z	0.813
2015-1-13T6:25:23Z	0.750
2015-1-13T6:25:34Z	0.750
2015-1-13T6:25:45Z	0.750
2015-1-13T6:25:56Z	0.750
2015-1-13T6:26:8Z	0.750
2015-1-13T6:26:19Z	0.750
2015-1-13T6:26:30Z	0.750
2015-1-13T6:26:41Z	0.750
2015-1-13T6:26:52Z	0.688
2015-1-13T6:27:3Z	0.688
2015-1-13T6:27:14Z	0.688
2015-1-13T6:27:25Z	0.750
2015-1-13T6:27:36Z	0.688
2015-1-13T6:27:47Z	0.688
2015-1-13T6:27:58Z	0.688
2015-1-13T6:28:9Z	0.750
2015-1-13T6:28:20Z	0.750
2015-1-13T6:28:31Z	0.750
2015-1-13T6:28:43Z	0.813
2015-1-13T6:28:54Z	0.813
2015-1-13T6:29:5Z	0.813
2015-1-13T6:29:16Z	0.750
2015-1-13T6:29:27Z	0.813
2015-1-13T6:29:38Z	0.750
2015-1-13T6:29:49Z	0.750
2015-1-13T6:30:0Z	0.688
2015-1-13T6:30:11Z	0.750
2015-1-13T6:30:22Z	0.688
2015-1-13T6:30:33Z	0.625
2015-1-13T6:30:44Z	0.625
2015-1-13T6:30:55Z	0.625
2015-1-13T6:31:6Z	0.625
2015-1-13T6:31:18Z	0.625
2015-1-13T6:31:29Z	0.625
2015-1-13T6:31:40Z	0.625
2015-1-13T6:31:51Z	0.688
2015-1-13T6:32:2Z	0.750
2015-1-13T6:32:13Z	0.688
2015-1-13T6:32:24Z	0.688
2015-1-13T6:32:35Z	0.688
2015-1-13T6:32:46Z	0.625
2015-1-13T6:32:57Z	0.625
2015-1-13T6:33:8Z	0.625
2015-1-13T6:33:19Z	0.625
2015-1-13T6:33:30Z	0.625
2015-1-13T6:33:41Z	0.625
2015-1-13T6:33:53Z	0.625
2015-1-13T6:34:4Z	0.563
2015-1-13T6:34:15Z	0.625
2015-1-13T6:34:26Z	0.563
2015-1-13T6:34:37Z	0.563
2015-1-13T6:34:48Z	0.563
2015-1-13T6:34:59Z	0.563
2015-1-13T6:35:10Z	0.563
2015-1-13T6:35:21Z	0.500
2015-1-13T6:35:32Z	0.500
2015-1-13T6:35:43Z	0.438
2015-1-13T6:35:54Z	0.438
2015-1-13T6:36:5Z	0.438
2015-1-13T6:36:16Z	0.438
2015-1-13T6:36:28Z	0.438
2015-1-13T6:36:39Z	0.438
2015-1-13T6:36:50Z	0.438
2015-1-13T6:37:1Z	0.500
2015-1-13T6:37:12Z	0.438
2015-1-13T6:37:23Z	0.438
2015-1-13T6:37:34Z	0.500
2015-1-13T6:37:45Z	0.500
2015-1-13T6:37:56Z	0.500
2015-1-13T6:38:7Z	0.500
2015-1-13T6:38:18Z	0.500
2015-1-13T6:38:29Z	0.438
2015-1-13T6:38:40Z	0.438
2015-1-13T6:38:51Z	0.500
2015-1-13T6:39:2Z	0.500
2015-1-13T6:39:14Z	0.500
2015-1-13T6:39:25Z	0.500
2015-1-13T6:39:36Z	0.500
2015-1-13T6:39:47Z	0.500
2015-1-13T6:39:58Z	0.438
2015-1-13T6:40:9Z	0.438
2015-1-13T6:40:20Z	0.438
2015-1-13T6:40:31Z	0.500
2015-1-13T6:40:42Z	0.500
2015-1-13T6:40:53Z	0.500
2015-1-13T6:41:4Z	0.500
2015-1-13T6:41:15Z	0.438
2015-1-13T6:41:26Z	0.500
2015-1-13T6:41:37Z	0.500
2015-1-13T6:41:49Z	0.438
2015-1-13T6:42:0Z	0.438
2015-1-13T6:42:11Z	0.438
2015-1-13T6:42:22Z	0.438
2015-1-13T6:42:33Z	0.438
2015-1-13T6:42:44Z	0.438
2015-1-13T6:42:55Z	0.438
2015-1-13T6:43:6Z	0.438
2015-1-13T6:43:17Z	0.375
2015-1-13T6:43:28Z	0.375
2015-1-13T6:43:39Z	0.375
2015-1-13T6:43:50Z	0.438
2015-1-13T6:44:1Z	0.438
2015-1-13T6:44:12Z	0.438
2015-1-13T6:44:24Z	0.438
2015-1-13T6:44:35Z	0.438
2015-1-13T6:44:46Z	0.438
2015-1-13T6:44:57Z	0.438
2015-1-13T6:45:8Z	0.438
2015-1-13T6:45:19Z	0.375
2015-1-13T6:45:30Z	0.375
2015-1-13T6:45:41Z	0.375
2015-1-13T6:45:52Z	0.438
2015-1-13T6:46:3Z	0.438
2015-1-13T6:46:14Z	0.438
2015-1-13T6:46:25Z	0.375
2015-1-13T6:46:36Z	0.438
2015-1-13T6:46:47Z	0.438
2015-1-13T6:46:58Z	0.438
2015-1-13T6:47:10Z	0.438
2015-1-13T6:47:21Z	0.438
2015-1-13T6:47:32Z	0.438
2015-1-13T6:47:43Z	0.438
2015-1-13T6:47:54Z	0.375
2015-1-13T6:48:5Z	0.438
2015-1-13T6:48:16Z	0.438
2015-1-13T6:48:27Z	0.375
2015-1-13T6:48:38Z	0.375
2015-1-13T6:48:49Z	0.375
2015-1-13T6:49:0Z	0.375
2015-1-13T6:49:11Z	0.375
2015-1-13T6:49:22Z	0.375
2015-1-13T6:49:33Z	0.375
2015-1-13T6:49:45Z	0.375
2015-1-13T6:49:56Z	0.375
2015-1-13T6:50:7Z	0.375
2015-1-13T6:50:18Z	0.312
2015-1-13T6:50:29Z	0.312
2015-1-13T6:50:40Z	0.312
2015-1-13T6:50:51Z	0.312
2015-1-13T6:51:2Z	0.312
2015-1-13T6:51:13Z	0.312
2015-1-13T6:51:24Z	0.312
2015-1-13T6:51:35Z	0.312
2015-1-13T6:51:46Z	0.312
2015-1-13T6:51:57Z	0.312
2015-1-13T6:52:8Z	0.250
2015-1-13T6:52:20Z	0.312
2015-1-13T6:52:31Z	0.250
2015-1-13T6:52:42Z	0.312
2015-1-13T6:52:53Z	0.250
2015-1-13T6:53:4Z	0.250
2015-1-13T6:53:15Z	0.250
2015-1-13T6:53:26Z	0.250
2015-1-13T6:53:37Z	0.250
2015-1-13T6:53:48Z	0.250
2015-1-13T6:53:59Z	0.250
2015-1-13T6:54:10Z	0.250
2015-1-13T6:54:21Z	0.250
2015-1-13T6:54:32Z	0.250
2015-1-13T6:54:44Z	0.250
2015-1-13T6:54:55Z	0.250
2015-1-13T6:55:6Z	0.187
2015-1-13T6:55:17Z	0.187
2015-1-13T6:55:28Z	0.187
2015-1-13T6:55:39Z	0.187
2015-1-13T6:55:50Z	0.187
2015-1-13T6:56:1Z	0.187
2015-1-13T6:56:12Z	0.187
2015-1-13T6:56:23Z	0.187
2015-1-13T6:56:34Z	0.187
2015-1-13T6:56:46Z	0.125
2015-1-13T6:56:57Z	0.187
2015-1-13T6:57:8Z	0.125
2015-1-13T6:57:19Z	0.125
2015-1-13T6:57:30Z	0.125
2015-1-13T6:57:41Z	0.125
2015-1-13T6:57:52Z	0.125
2015-1-13T6:58:3Z	0.125
2015-1-13T6:58:14Z	0.063
2015-1-13T6:58:25Z	0.063
2015-1-13T6:58:36Z	0.063
2015-1-13T6:58:47Z	0.063
2015-1-13T6:58:58Z	0.000
2015-1-13T6:59:9Z	0.000
2015-1-13T6:59:21Z	-0.063
2015-1-13T6:59:32Z	-0.063
2015-1-13T6:59:43Z	-0.125
2015-1-13T6:59:54Z	-0.125
2015-1-13T7:0:5Z	-0.125
2015-1-13T7:0:16Z	-0.125
2015-1-13T7:0:27Z	-0.187
2015-1-13T7:0:38Z	-0.187
2015-1-13T7:0:49Z	-0.187
2015-1-13T7:1:0Z	-0.187
2015-1-13T7:1:11Z	-0.187
2015-1-13T7:1:22Z	-0.187
2015-1-13T7:1:33Z	-0.125
2015-1-13T7:1:44Z	-0.187
2015-1-13T7:1:56Z	-0.187
2015-1-13T7:2:7Z	-0.187
2015-1-13T7:2:18Z	-0.250
2015-1-13T7:2:29Z	-0.250
2015-1-13T7:2:40Z	-0.250
2015-1-13T7:2:51Z	-0.250
2015-1-13T7:3:2Z	-0.250
2015-1-13T7:3:13Z	-0.250
2015-1-13T7:3:24Z	-0.250
2015-1-13T7:3:35Z	-0.250
2015-1-13T7:3:46Z	-0.312
2015-1-13T7:3:58Z	-0.312
2015-1-13T7:4:9Z	-0.375
2015-1-13T7:4:20Z	-0.375
2015-1-13T7:4:31Z	-0.375
2015-1-13T7:4:42Z	-0.375
2015-1-13T7:4:53Z	-0.438
2015-1-13T7:5:4Z	-0.438
2015-1-13T7:5:15Z	-0.438
2015-1-13T7:5:26Z	-0.438
2015-1-13T7:5:37Z	-0.438
2015-1-13T7:5:48Z	-0.438
2015-1-13T7:5:59Z	-0.438
2015-1-13T7:6:10Z	-0.500
2015-1-13T7:6:21Z	-0.500
2015-1-13T7:6:32Z	-0.500
2015-1-13T7:6:44Z	-0.500
2015-1-13T7:6:55Z	-0.438
2015-1-13T7:7:6Z	-0.438
2015-1-13T7:7:17Z	-0.500
2015-1-13T7:7:28Z	-0.500
2015-1-13T7:7:39Z	-0.500
2015-1-13T7:7:50Z	-0.500
2015-1-13T7:8:1Z	-0.563
2015-1-13T7:8:12Z	-0.563
2015-1-13T7:8:23Z	-0.563
2015-1-13T7:8:34Z	-0.563
2015-1-13T7:8:45Z	-0.563
2015-1-13T7:8:56Z	-0.625
2015-1-13T7:9:7Z	-0.625
2015-1-13T7:9:19Z	-0.625
2015-1-13T7:9:30Z	-0.625
2015-1-13T7:9:41Z	-0.688
2015-1-13T7:9:52Z	-0.688
2015-1-13T7:10:3Z	-0.688
2015-1-13T7:10:14Z	-0.750
2015-1-13T7:10:25Z	-0.750
2015-1-13T7:10:36Z	-0.750
2015-1-13T7:10:47Z	-0.688
2015-1-13T7:10:58Z	-0.750
2015-1-13T7:11:9Z	-0.688
2015-1-13T7:11:20Z	-0.688
2015-1-13T7:11:31Z	-0.688
2015-1-13T7:11:42Z	-0.688
2015-1-13T7:11:54Z	-0.750
2015-1-13T7:12:5Z	-0.750
2015-1-13T7:12:16Z	-0.688
2015-1-13T7:12:27Z	-0.688
2015-1-13T7:12:38Z	-0.688
2015-1-13T7:12:49Z	-0.688
2015-1-13T7:13:0Z	-0.688
2015-1-13T7:13:11Z	-0.750
2015-1-13T7:13:22Z	-0.750
2015-1-13T7:13:33Z	-0.750
2015-1-13T7:13:44Z	-0.750
2015-1-13T7:13:55Z	-0.750
2015-1-13T7:14:6Z	-0.750
2015-1-13T7:14:17Z	-0.750
2015-1-13T7:14:29Z	-0.813
2015-1-13T7:14:40Z	-0.750
2015-1-13T7:14:51Z	-0.813
2015-1-13T7:15:2Z	-0.813
2015-1-13T7:15:13Z	-0.813
2015-1-13T7:15:24Z	-0.813
2015-1-13T7:15:35Z	-0.813
2015-1-13T7:15:46Z	-0.875
2015-1-13T7:15:57Z	-0.875
2015-1-13T7:16:8Z	-0.875
2015-1-13T7:16:19Z	-0.875
2015-1-13T7:16:30Z	-0.875
2015-1-13T7:16:41Z	-0.875
2015-1-13T7:16:52Z	-0.875
2015-1-13T7:17:4Z	-0.875
2015-1-13T7:17:15Z	-0.875
2015-1-13T7:17:26Z	-0.813
2015-1-13T7:17:37Z	-0.875
2015-1-13T7:17:48Z	-0.875
2015-1-13T7:17:59Z	-0.875
2015-1-13T7:18:10Z	-0.875
2015-1-13T7:18:21Z	-0.875
2015-1-13T7:18:32Z	-0.875
2015-1-13T7:18:43Z	-0.813
2015-1-13T7:18:54Z	-0.813
2015-1-13T7:19:5Z	-0.813
2015-1-13T7:19:16Z	-0.813
2015-1-13T7:19:27Z	-0.813
2015-1-13T7:19:39Z	-0.813
2015-1-13T7:19:50Z	-0.813
2015-1-13T7:20:1Z	-0.875
2015-1-13T7:20:12Z	-0.875
2015-1-13T7:20:23Z	-0.875
2015-1-13T7:20:34Z	-0.875
2015-1-13T7:20:45Z	-0.875
2015-1-13T7:20:56Z	-0.813
2015-1-13T7:21:7Z	-0.813
2015-1-13T7:21:18Z	-0.813
2015-1-13T7:21:29Z	-0.875
2015-1-13T7:21:40Z	-0.813
2015-1-13T7:21:51Z	-0.813
2015-1-13T7:22:2Z	-0.875
2015-1-13T7:22:14Z	-0.875
2015-1-13T7:22:25Z	-0.813
2015-1-13T7:22:36Z	-0.813
2015-1-13T7:22:47Z	-0.875
2015-1-13T7:22:58Z	-0.875
2015-1-13T7:23:9Z	-0.875
2015-1-13T7:23:20Z	-0.875
2015-1-13T7:23:31Z	-0.938
2015-1-13T7:23:42Z	-0.938
2015-1-13T7:23:53Z	-0.938
2015-1-13T7:24:4Z	-0.938
2015-1-13T7:24:15Z	-0.938
2015-1-13T7:24:26Z	-0.938
2015-1-13T7:24:37Z	-0.875
2015-1-13T7:24:49Z	-0.875
2015-1-13T7:25:0Z	-0.875
2015-1-13T7:25:11Z	-0.875
2015-1-13T7:25:22Z	-0.938
2015-1-13T7:25:33Z	-0.938
2015-1-13T7:25:44Z	-1.000
2015-1-13T7:25:55Z	-0.938
2015-1-13T7:26:6Z	-0.938
2015-1-13T7:26:17Z	-0.938
2015-1-13T7:26:28Z	-0.938
2015-1-13T7:26:39Z	-0.938
2015-1-13T7:26:50Z	-0.938
2015-1-13T7:27:1Z	-0.938
2015-1-13T7:27:12Z	-0.938
2015-1-13T7:27:23Z	-0.938
2015-1-13T7:27:35Z	-0.938
2015-1-13T7:27:46Z	-0.938
2015-1-13T7:27:57Z	-1.000
2015-1-13T7:28:8Z	-0.938
2015-1-13T7:28:19Z	-0.938
2015-1-13T7:28:30Z	-0.938
2015-1-13T7:28:41Z	-1.000
2015-1-13T7:28:52Z	-0.938
